_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry,Date_Added,wardName
63141,154,Toronto Congress Centre,City-operated Immunization Clinic,650 Dixon Road,,,,,-79.578275659625,,11 a.m. to 8 p.m.,By appointment only.,"",,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,15,"{u'type': u'Point', u'coordinates': (-79.5782756596, 43.6926992726)}",,Etobicoke North
63478,267,City Remedy's Rx,Pharmacy Immunization Site,238 Danforth Avenue,,,,,-79.355405335,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-469-1898,,"",,https://www.remedys.ca/en/ontario/toronto/city-pharmacy-remedysrx-7018322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,482,"{u'type': u'Point', u'coordinates': (-79.355405335, 43.677139691)}",2021-03-18,Toronto-Danforth
63479,268,Bathurst Wilson IDA Pharmacy,Pharmacy Immunization Site,322 Wilson Ave,,,,,-79.436580114,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 11 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-638-1755,,"",,https://www.guardian-ida-pharmacies.ca/en/ontario/downsview/bathurst-wilson-i-d-d-d-a-d-pharmacy-7014507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,483,"{u'type': u'Point', u'coordinates': (-79.436580114, 43.737225285)}",2021-03-18,York Centre
63480,269,ARIA PHARMACY,Pharmacy Immunization Site,11 NEWTON DR,,,,,-79.417779991,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-5 p.m., Sunday: CLOSED","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-716-5663,,"",,https://ariapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,484,"{u'type': u'Point', u'coordinates': (-79.417779991, 43.792959377)}",2021-03-18,Willowdale
63481,270,CLINICPLUS I.D.A. PHARMACY,Pharmacy Immunization Site,"10 NEIGHBOURHOOD LANE, UNIT 103",,,,,-79.488544014,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-2 p.m., Sunday: CLOSED","Adults 18 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-232-0018,1,"",,https://www.guardian-ida-pharmacies.ca/en/ontario/etobicoke/clinic-plus-pharmacy-7035501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,485,"{u'type': u'Point', u'coordinates': (-79.488544014, 43.637790316)}",2021-03-18,Etobicoke-Lakeshore
63482,271,THE MEDICINE SHOPPE PHARMACY # 134,Pharmacy Immunization Site,2600 EGLINTON AVE WEST,,,,,-79.473005864,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-1 p.m., Sunday: CLOSED","Adults 18 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-651-6511,,"",,https://www.medicineshoppe.ca/en/ontario/toronto/the-medicine-shoppe-pharmacy-134-7014226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,486,"{u'type': u'Point', u'coordinates': (-79.473005864, 43.690839184)}",2021-03-18,York South-Weston
63483,272,People's Choice RemedysRx,Pharmacy Immunization Site,1145 Morningside Ave. Unit#16,,,,,-79.199175559,,"Monday: 9:30 a.m.-8 p.m., Tuesday: 9:30 a.m.-8 p.m., Wednesday: 9:30 a.m.-8 p.m., Thursday: 9:30 a.m.-8 p.m., Friday: 9:30 a.m.-8 p.m., Saturday: 9:30 a.m.-5 p.m., Sunday: Closed","Adults 18 and over are eligible to receive the Moderna vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-748-7337,,"",,https://www.peopleschoicepharmacies.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,487,"{u'type': u'Point', u'coordinates': (-79.199175559, 43.801243998)}",2021-03-18,Scarborough-Rouge Park
63484,273,Kennedy Road Pharmacy,Pharmacy Immunization Site,"2 Antrim Crescent, Unit 4",,,,,-79.284017626,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-298-2222,,"",,https://idapharmacytoronto.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,488,"{u'type': u'Point', u'coordinates': (-79.284017626, 43.771982426)}",2021-03-18,Scarborough Centre
63485,374,Shoppers Drug Mart 825,Pharmacy Immunization Site,600 The East Mall Unit 1,,,,,-79.564889597,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-622-3253,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,489,"{u'type': u'Point', u'coordinates': (-79.564889597, 43.655462968)}",2021-03-18,Etobicoke Centre
63486,274,East York Pharmasave,Pharmacy Immunization Site,840 Coxwell Ave. #102,,,,,-79.326763401,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 9 a.m.-5 p.m., Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-613-9511,,"",,https://pharmasave.com/toronto-east-york/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,490,"{u'type': u'Point', u'coordinates': (-79.326763401, 43.690159401)}",2021-03-18,Toronto-Danforth
63487,275,Lefko Pharmasave #794,Pharmacy Immunization Site,842 Wilson Ave,,,,,-79.467380913,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-3 p.m., Sunday: CLOSED","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-635-6802,,"",,https://ps794.medmeapp.ca/schedule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,491,"{u'type': u'Point', u'coordinates': (-79.467380913, 43.730803868)}",2021-03-18,York Centre
63488,276,One Eva,Pharmacy Immunization Site,1 Eva Road,,,,,-79.563066247,,"Monday: 9 a.m.-1:30 p.m., Tuesday: 9 a.m.-1:30 p.m., Wednesday: 9 a.m.-1:30 p.m., Thursday: 9 a.m.-1:30 p.m., Friday: 9 a.m.-1:30pm, Saturday: 9 a.m.-1:30 p.m., Sunday: closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-628-5793,,"",,https://1evapharmacy.ca/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,492,"{u'type': u'Point', u'coordinates': (-79.563066247, 43.639469453)}",2021-03-18,Etobicoke Centre
63489,277,Lawrence Pharmacy,Pharmacy Immunization Site,2683 Lawrence Ave E,,,,,-79.26148795,,"Monday: 9:30 a.m.-6 p.m., Tuesday: 9:30 a.m.-6 p.m., Wednesday: 9:30 a.m.-6 p.m., Thursday: 9:30 a.m.-6 p.m., Friday: 9:30 a.m.-6 p.m., Saturday: 9:30 a.m.-4 p.m., Sunday: closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-750-4691,,"",,https://www.remedys.ca/en/ontario/scarborough/lawrence-pharmacy-7016574?utm_source=Google&utm_medium=maps&utm_campaign=Local_Presence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,493,"{u'type': u'Point', u'coordinates': (-79.26148795, 43.751692831)}",2021-03-18,Scarborough Centre
63490,221,Keele-Ingram Pharmacy,Pharmacy Immunization Site,2221 Keele Street,,,,,-79.475504338,,"Monday: 8 a.m.-7 p.m., Tuesday: 8 a.m.-7 p.m., Wednesday: 8 a.m.-7 p.m., Thursday: 8 a.m.-7 p.m., Friday: 8 a.m.-7 p.m., Saturday: 8 a.m.-5 p.m., Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-247-8618,,"",,https://www.pharmachoice.com/locations/keele-ingram/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,494,"{u'type': u'Point', u'coordinates': (-79.475504338, 43.698959775)}",2021-03-18,York South-Weston
63491,222,LOBLAWS INC RCSS2800 RX DSP,Pharmacy Immunization Site,2549 WESTON RD,,,,,-79.533850643,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-5 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-246-1417,,"",,https://www.realcanadiansuperstore.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,495,"{u'type': u'Point', u'coordinates': (-79.533850643, 43.709950033)}",2021-03-18,York South-Weston
63492,223,Shoppers Drug Mart 857,Pharmacy Immunization Site,123 Rexdale Blvd,,,,,-79.565240884,,"Monday: 8 a.m. to midnight, Tuesday: 8 a.m. to midnight, Wednesday: 8 a.m. to midnight, Thursday: 8 a.m. to midnight, Friday: 8 a.m. to midnight, Saturday: 8 a.m. to midnight, Sunday: 8 a.m. to midnight","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-743-1645,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,496,"{u'type': u'Point', u'coordinates': (-79.565240884, 43.711375082)}",2021-03-18,Etobicoke North
63493,224,Shoppers Drug Mart 859,Pharmacy Immunization Site,2751 Eglinton Ave E,,,,,-79.24765016,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-267-8211,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,497,"{u'type': u'Point', u'coordinates': (-79.24765016, 43.736523524)}",2021-03-18,Scarborough Southwest
63494,225,Wal-Mart Pharmacy #3159,Pharmacy Immunization Site,1900 EGLINTON AVE E,,,,,-79.293906187,,"Monday: 7 a.m.-11 p.m., Tuesday: 7 a.m.-11 p.m., Wednesday: 7 a.m.-11 p.m., Thursday: 7 a.m.-11 p.m., Friday: 7 a.m.-11 p.m., Saturday: 7 a.m.-11 p.m., Sunday: 7 a.m.-11 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-615-2702,,"",,https://www.walmart.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,498,"{u'type': u'Point', u'coordinates': (-79.293906187, 43.727477033)}",2021-03-18,Scarborough Centre
63495,226,Shoppers Drug Mart 1322,Pharmacy Immunization Site,"565 SHERBOURNE STREET, UNIT 40",,,,,-79.375430592,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-963-9495,,"",,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,499,"{u'type': u'Point', u'coordinates': (-79.375430592, 43.669960976)}",2021-03-18,Toronto Centre
63496,227,LOBLAWS INC FORT4165 RX DSP,Pharmacy Immunization Site,330 QUEENS PLATE DR,,,,,-79.596042772,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-745-2825,,"",,https://fortinos.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,500,"{u'type': u'Point', u'coordinates': (-79.596042772, 43.721575079)}",2021-03-18,Etobicoke North
63497,228,Welcome Guardian Drugs (Roncesvalles),Pharmacy Immunization Site,137 Roncesvalles Avenue,,,,,-79.447412719,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 10 a.m.-5 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-533-2088,,"",,https://roncesvallesguardianpharmacy.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,501,"{u'type': u'Point', u'coordinates': (-79.447412719, 43.643375049)}",2021-03-18,Parkdale-High Park
63498,229,Healing Source Pharmacy,Pharmacy Immunization Site,2209 Bloor St West,,,,,-79.47579016,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-6 p.m., Saturday: 9:30 a.m.-3:30 p.m., Sunday: closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-769-1717,,"",,https:\www.healingsourcepharmacy.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,502,"{u'type': u'Point', u'coordinates': (-79.47579016, 43.651021745)}",2021-03-18,Parkdale-High Park
63499,230,Metro Drugs,Pharmacy Immunization Site,129 Dundas St E,,,,,-79.376156857,,"Monday: 8 a.m.-6 p.m., Tuesday: 8 a.m.-6 p.m., Wednesday: 8 a.m.-6 p.m., Thursday: 8 a.m.-6 p.m., Friday: 8 a.m.-6 p.m., Saturday: 9 a.m.-4 p.m., Sunday: 9 a.m.-4 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-363-7300,,"",,https:\www.metrodrugs.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,503,"{u'type': u'Point', u'coordinates': (-79.376156857, 43.656558446)}",2021-03-18,Toronto Centre
63500,231,Beaches Pharmacy,Pharmacy Immunization Site,1967 Queen St East,,,,,-79.301457722,,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 8 a.m.-9 p.m., Sunday: 8 a.m.-9 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-699-4999,,"",,https:\www.Pharmasave.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,504,"{u'type': u'Point', u'coordinates': (-79.301457722, 43.669556461)}",2021-03-18,Beaches-East York
63501,232,Friendly Care West King Pharmacy,Pharmacy Immunization Site,2077 Weston Rd.,,,,,-79.522437686,,"Monday: 9:30 a.m.-6:30 p.m., Tuesday: 9:30 a.m.-6:30 p.m., Wednesday: 9:30 a.m.-6:30 p.m., Thursday: 9:30 a.m.-6:30 p.m., Friday: 9:30 a.m.-6:30pm, Saturday: 10 a.m.-1 p.m., Sunday: 10.00-1.00","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-248-4485,,"",,https:\www.westkingpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,505,"{u'type': u'Point', u'coordinates': (-79.522437686, 43.702148362)}",2021-03-18,York South-Weston
63502,233,Greendale Drugs,Pharmacy Immunization Site,152 Carlton Street,,,,,-79.374563176,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 10 a.m.-4 p.m., Sunday: Closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-967-6610,,"",,https:\www.CareandCure.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,506,"{u'type': u'Point', u'coordinates': (-79.374563176, 43.663087211)}",2021-03-18,Toronto Centre
63503,234,Victoria Commons Pharmacy,Pharmacy Immunization Site,"2555 Victoria Park Ave, Unit 6",,,,,-79.321139532,,"Monday: 9.30-17:00, Tuesday: 9.30-17:00, Wednesday: 9.30-17:00, Thursday: 9.30-17:00, Friday: 9.30-17:00, Saturday: 10 a.m.-2 p.m., Sunday:","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-551-7237,,"",,https:\www.viccomhealth.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,507,"{u'type': u'Point', u'coordinates': (-79.321139532, 43.7729758)}",2021-03-18,Scarborough-Agincourt
63504,235,Well+Good Pharmacy,Pharmacy Immunization Site,557 Church St,,,,,-79.381251539,,"Monday: 9 a.m.-6 p.m., Tuesday: 9 a.m.-6 p.m., Wednesday: 9 a.m.-6 p.m., Thursday: 9 a.m.-6 p.m., Friday: 9 a.m.-6 p.m., Saturday: 9 a.m.-4 p.m., Sunday: closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-532-5007,,"",,https:\www.wellandgoodpharmacy.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,508,"{u'type': u'Point', u'coordinates': (-79.381251539, 43.667222854)}",2021-03-18,Toronto Centre
63505,236,Ava Pharmacy,Pharmacy Immunization Site,81 St Clair Ave East unit 220,,,,,-79.390361502,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10 a.m.-3 p.m., Sunday: closed","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-962-2111,,"",,https:\www.avapharmacy.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,509,"{u'type': u'Point', u'coordinates': (-79.390361502, 43.688674585)}",2021-03-18,Toronto-St. Paul's
63506,237,Lapsley Pharmacy,Pharmacy Immunization Site,27 Lapsley Rd,,,,,-79.226358939,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",416-291-3773,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,510,"{u'type': u'Point', u'coordinates': (-79.226358939, 43.79570521)}",2021-03-18,Scarborough North
63507,238,I CARE Pharmacy Services,Pharmacy Immunization Site,"2 Thorncliffe Park Drive, Unit 26-27",,,,,-79.351481872,,"Monday: 10 a.m.-7 p.m., Tuesday: 10 a.m.-7 p.m., Wednesday: 10 a.m.-7 p.m., Thursday: 10 a.m.-7 p.m., Friday: 10 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: CLOSED","People 12 years of age and older on the day of their appointment are eligible to receive the Pfizer vaccine. This pharmacy also offers the AstraZeneca vaccine (second dose only). Please call or visit the pharmacy's website to check if you need an appointment or if walk-in (first come, first served) vaccinations are available.",647-885-4045,,"",,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ontario Health; Toronto Public Health,511,"{u'type': u'Point', u'coordinates': (-79.351481872, 43.706587121)}",2021-03-18,Don Valley West
